timestamp_us;;;
5760415;1867;1.505;63.60
5760692;1878;1.513;60.39
5760954;1882;1.517;59.22
5771423;1856;1.496;66.82
5771705;1853;1.493;67.69
5771968;1865;1.503;64.19
5772234;1841;1.484;71.20
5772512;1859;1.498;65.94
5772775;1854;1.494;67.40
5783225;1867;1.505;63.60
5783503;1868;1.505;63.31
5783766;1846;1.488;69.74
5784032;1869;1.506;63.02
5784302;1865;1.503;64.19
5794773;1862;1.501;65.06
5795047;1867;1.505;63.60
5795318;1870;1.507;62.73
5795596;1871;1.508;62.43
5795867;1872;1.509;62.14
5806319;1853;1.493;67.69
5806592;1857;1.496;66.52
5817185;1868;1.505;63.31
5817454;1862;1.501;65.06
5817726;1880;1.515;59.81
5817996;1863;1.501;64.77
5818258;1662;1.339;123.49
5828713;1864;1.502;64.48
5828988;1867;1.505;63.60
5829258;1826;1.472;75.58
5829536;1867;1.505;63.60
5829807;1881;1.516;59.51
5830077;1838;1.481;72.08
5840613;1852;1.492;67.99
5840888;1776;1.431;90.19
5841158;1851;1.492;68.28
5841430;1868;1.505;63.31
5841700;1857;1.496;66.52
5852147;1847;1.488;69.45
5852418;1861;1.500;65.36
5852696;1869;1.506;63.02
5852966;1846;1.488;69.74
5853237;1821;1.467;77.04
5853507;1872;1.509;62.14
5863958;1809;1.458;80.55
5864232;1855;1.495;67.11
5864509;1879;1.514;60.10
5864779;1799;1.450;83.47
5865049;1850;1.491;68.57
5875510;1840;1.483;71.49
5875785;1835;1.479;72.95
5876055;1885;1.519;58.35
5886718;1856;1.496;66.82
5886994;1872;1.509;62.14
5887264;1873;1.509;61.85
5887535;1856;1.496;66.82
5897984;1876;1.512;60.97
5898259;1853;1.493;67.69
5898529;1861;1.500;65.36
5898795;1874;1.510;61.56
5899065;1915;1.543;49.58
5909532;1858;1.497;66.23
5909795;1872;1.509;62.14
5910062;1887;1.521;57.76
5910332;1872;1.509;62.14
5910610;1856;1.496;66.82
5910880;1856;1.496;66.82
5921335;1875;1.511;61.27
5921617;1870;1.507;62.73
5921887;1847;1.488;69.45
5922157;1870;1.507;62.73
5922428;2035;1.640;14.53
5932879;1871;1.508;62.43
5933154;1897;1.529;54.84
5933428;1881;1.516;59.51
5933706;1877;1.513;60.68
5933976;1851;1.492;68.28
5944424;1877;1.513;60.68
5944705;1875;1.511;61.27
5944975;1856;1.496;66.82
5945245;1874;1.510;61.56
5945522;1878;1.513;60.39
5956164;1887;1.521;57.76
5956446;1869;1.506;63.02
5956723;1854;1.494;67.40
5967164;1877;1.513;60.68
5967435;1861;1.500;65.36
5967712;1869;1.506;63.02
5967982;1874;1.510;61.56
5968251;1955;1.575;37.90
5978713;1873;1.509;61.85
5978979;1891;1.524;56.59
5979245;1902;1.533;53.38
5979522;1683;1.356;117.35
5979786;1861;1.500;65.36
5990257;1877;1.513;60.68
5990539;1871;1.508;62.43
5990809;1857;1.496;66.52
5991072;1739;1.401;101.00
5991345;1870;1.507;62.73
5991623;1882;1.517;59.22
6002150;1895;1.527;55.42
6002423;1860;1.499;65.65
6002697;1878;1.513;60.39
6002959;1873;1.509;61.85
6003218;1877;1.513;60.68
6013695;1936;1.560;43.45
6013969;1871;1.508;62.43
6014239;1840;1.483;71.49
6014518;1866;1.504;63.90
6014787;1870;1.507;62.73
6025239;1899;1.530;54.26
6025671;1903;1.534;53.09
6036177;1885;1.519;58.35
6036456;1824;1.470;76.16
6036735;1900;1.531;53.96
6036998;1883;1.517;58.93
6037264;1862;1.501;65.06
6037542;1829;1.474;74.70
6048070;1840;1.483;71.49
6048349;1872;1.509;62.14
6048627;1863;1.501;64.77
6048890;1872;1.509;62.14
6049156;1878;1.513;60.39
6059618;1872;1.509;62.14
6059889;1867;1.505;63.60
6060159;1953;1.574;38.48
6060430;1872;1.509;62.14
6060708;1887;1.521;57.76
6071159;1862;1.501;65.06
6071433;1831;1.476;74.12
6071709;1842;1.484;70.91
6071980;1879;1.514;60.10
6072250;1867;1.505;63.60
6072528;1879;1.514;60.10
6083052;1923;1.550;47.24
6083327;1853;1.493;67.69
6083597;1871;1.508;62.43
6083863;1903;1.534;53.09
6084133;1878;1.513;60.39
6094600;1847;1.488;69.45
6094871;1857;1.496;66.52
6105467;1910;1.539;51.04
6105743;1863;1.501;64.77
6106002;1871;1.508;62.43
6106268;1857;1.496;66.52
6106539;1872;1.509;62.14
6116992;1865;1.503;64.19
6117266;1892;1.525;56.30
6117544;1809;1.458;80.55
6117815;1871;1.508;62.43
6118085;2056;1.657;8.39
6118357;1850;1.491;68.57
6128885;1920;1.547;48.12
6129152;1859;1.498;65.94
6129412;1822;1.468;76.75
6129686;1783;1.437;88.14
6129956;1846;1.488;69.74
6140433;1874;1.510;61.56
6140714;1849;1.490;68.86
6140976;1872;1.509;62.14
6141242;1855;1.495;67.11
6141520;1907;1.537;51.92
6151974;1856;1.496;66.82
6152248;1811;1.459;79.96
6152518;1877;1.513;60.68
6152785;1856;1.496;66.82
6153055;1862;1.501;65.06
6153324;1873;1.509;61.85
6163777;1873;1.509;61.85
6164039;1828;1.473;75.00
6164307;1851;1.492;68.28
6174910;1882;1.517;59.22
6175187;1860;1.499;65.65
6175457;1873;1.509;61.85
6175727;1853;1.493;67.69
6186172;1856;1.496;66.82
6186446;1843;1.485;70.61
6186716;1857;1.496;66.52
6186975;1873;1.509;61.85
6187234;1857;1.496;66.52
6197716;1850;1.491;68.57
6197986;1857;1.496;66.52
6198249;1885;1.519;58.35
6198523;1883;1.517;58.93
6198793;1858;1.497;66.23
6199056;1867;1.505;63.60
6209535;1893;1.525;56.01
6209809;1871;1.508;62.43
6210080;1888;1.521;57.47
6210352;1850;1.491;68.57
6210630;1850;1.491;68.57
6221158;1921;1.548;47.83
6221433;1883;1.517;58.93
6221709;1869;1.506;63.02
6221980;1851;1.492;68.28
6222250;1847;1.488;69.45
6232702;1879;1.514;60.10
6232976;1866;1.504;63.90
6233246;1875;1.511;61.27
6233523;1872;1.509;62.14
6233793;1863;1.501;64.77
6244442;1857;1.496;66.52
6244714;1860;1.499;65.65
6255185;1869;1.506;63.02
6255459;1885;1.519;58.35
6255735;1893;1.525;56.01
6256005;1856;1.496;66.82
6256275;1860;1.499;65.65
6256554;1882;1.517;59.22
6267078;1856;1.496;66.82
6267357;1877;1.513;60.68
6267635;1798;1.449;83.76
6267906;1872;1.509;62.14
6268176;1872;1.509;62.14
6278630;1820;1.467;77.33
6278905;1872;1.509;62.14
6279175;1864;1.502;64.48
6279446;1858;1.497;66.23
6279716;1867;1.505;63.60
6279982;1874;1.510;61.56
6290434;1833;1.477;73.54
6290716;1873;1.509;61.85
6290979;1846;1.488;69.74
6291245;1808;1.457;80.84
6291523;1868;1.505;63.31
6301969;1859;1.498;65.94
6302232;1855;1.495;67.11
6302506;1808;1.457;80.84
6302776;1872;1.509;62.14
6303046;1847;1.488;69.45
6313525;1851;1.492;68.28
6313949;1856;1.496;66.82
6324455;1776;1.431;90.19
6324737;1878;1.513;60.39
6325000;1868;1.505;63.31
6325258;1883;1.517;58.93
6325532;1895;1.527;55.42
6335996;1889;1.522;57.18
6336266;1872;1.509;62.14
6336545;1855;1.495;67.11
6336814;1889;1.522;57.18
6337085;1926;1.552;46.37
6337359;1872;1.509;62.14
6347893;1864;1.502;64.48
6348168;1889;1.522;57.18
6348439;1879;1.514;60.10
6348717;1927;1.553;46.08
6348986;1855;1.495;67.11
6359440;1841;1.484;71.20
